time,node,node_capacity,used_resources
3042.0,pop6,1,0.0
3042.0,pop7,1,0.0
3042.0,pop8,1,0.0
3042.0,pop9,1,0.0
3042.0,pop10,1,1.0
3048.0,pop0,1,0.0
3048.0,pop1,1,1.0
3048.0,pop2,1,0.0
3048.0,pop3,1,0.0
3048.0,pop4,1,0.0
3048.0,pop5,1,0.0
3048.0,pop6,1,0.0
3048.0,pop7,1,0.0
3048.0,pop8,1,0.0
3048.0,pop9,1,0.0
3048.0,pop10,1,0.0
3054.0,pop0,1,1.0
3054.0,pop1,1,0.0
3054.0,pop2,1,0.0
3054.0,pop3,1,0.0
3054.0,pop4,1,0.0
3054.0,pop5,1,0.0
3054.0,pop6,1,0.0
3054.0,pop7,1,0.0
3054.0,pop8,1,0.0
3054.0,pop9,1,0.0
3054.0,pop10,1,1.0
3060.0,pop0,1,0.0
3060.0,pop1,1,1.0
3060.0,pop2,1,0.0
3060.0,pop3,1,0.0
3060.0,pop4,1,0.0
3060.0,pop5,1,0.0
3060.0,pop6,1,0.0
3060.0,pop7,1,0.0
3060.0,pop8,1,0.0
3060.0,pop9,1,0.0
3060.0,pop10,1,0.0
3066.0,pop0,1,1.0
3066.0,pop1,1,1.0
3066.0,pop2,1,0.0
3066.0,pop3,1,0.0
3066.0,pop4,1,0.0
3066.0,pop5,1,0.0
3066.0,pop6,1,0.0
3066.0,pop7,1,0.0
3066.0,pop8,1,0.0
3066.0,pop9,1,0.0
3066.0,pop10,1,1.0
3072.0,pop0,1,1.0
3072.0,pop1,1,0.0
3072.0,pop2,1,0.0
3072.0,pop3,1,0.0
3072.0,pop4,1,0.0
3072.0,pop5,1,0.0
3072.0,pop6,1,0.0
3072.0,pop7,1,0.0
3072.0,pop8,1,0.0
3072.0,pop9,1,0.0
3072.0,pop10,1,1.0
3078.0,pop0,1,0.0
3078.0,pop1,1,1.0
3078.0,pop2,1,0.0
3078.0,pop3,1,0.0
3078.0,pop4,1,0.0
3078.0,pop5,1,0.0
3078.0,pop6,1,0.0
3078.0,pop7,1,0.0
3078.0,pop8,1,0.0
3078.0,pop9,1,0.0
3078.0,pop10,1,0.0
3084.0,pop0,1,1.0
3084.0,pop1,1,0.0
3084.0,pop2,1,0.0
3084.0,pop3,1,0.0
3084.0,pop4,1,0.0
3084.0,pop5,1,0.0
3084.0,pop6,1,0.0
3084.0,pop7,1,0.0
3084.0,pop8,1,0.0
3084.0,pop9,1,0.0
3084.0,pop10,1,1.0
3090.0,pop0,1,0.0
3090.0,pop1,1,1.0
3090.0,pop2,1,0.0
3090.0,pop3,1,0.0
3090.0,pop4,1,0.0
3090.0,pop5,1,0.0
3090.0,pop6,1,0.0
3090.0,pop7,1,0.0
3090.0,pop8,1,0.0
3090.0,pop9,1,0.0
3090.0,pop10,1,0.0
3096.0,pop0,1,1.0
3096.0,pop1,1,1.0
3096.0,pop2,1,0.0
3096.0,pop3,1,0.0
3096.0,pop4,1,0.0
3096.0,pop5,1,0.0
3096.0,pop6,1,0.0
3096.0,pop7,1,0.0
3096.0,pop8,1,0.0
3096.0,pop9,1,0.0
3096.0,pop10,1,1.0
3102.0,pop0,1,1.0
3102.0,pop1,1,0.0
3102.0,pop2,1,0.0
3102.0,pop3,1,0.0
3102.0,pop4,1,0.0
3102.0,pop5,1,0.0
3102.0,pop6,1,0.0
3102.0,pop7,1,0.0
3102.0,pop8,1,0.0
3102.0,pop9,1,0.0
3102.0,pop10,1,1.0
3108.0,pop0,1,0.0
3108.0,pop1,1,1.0
3108.0,pop2,1,0.0
3108.0,pop3,1,0.0
3108.0,pop4,1,0.0
3108.0,pop5,1,0.0
3108.0,pop6,1,0.0
3108.0,pop7,1,0.0
3108.0,pop8,1,0.0
3108.0,pop9,1,0.0
3108.0,pop10,1,0.0
3114.0,pop0,1,1.0
3114.0,pop1,1,0.0
3114.0,pop2,1,0.0
3114.0,pop3,1,0.0
3114.0,pop4,1,0.0
3114.0,pop5,1,0.0
3114.0,pop6,1,0.0
3114.0,pop7,1,0.0
3114.0,pop8,1,0.0
3114.0,pop9,1,0.0
3114.0,pop10,1,1.0
3120.0,pop0,1,0.0
3120.0,pop1,1,1.0
3120.0,pop2,1,0.0
3120.0,pop3,1,0.0
3120.0,pop4,1,0.0
3120.0,pop5,1,0.0
3120.0,pop6,1,0.0
3120.0,pop7,1,0.0
3120.0,pop8,1,0.0
3120.0,pop9,1,0.0
3120.0,pop10,1,0.0
3126.0,pop0,1,1.0
3126.0,pop1,1,1.0
3126.0,pop2,1,0.0
3126.0,pop3,1,0.0
3126.0,pop4,1,0.0
3126.0,pop5,1,0.0
3126.0,pop6,1,0.0
3126.0,pop7,1,0.0
3126.0,pop8,1,0.0
3126.0,pop9,1,0.0
3126.0,pop10,1,1.0
3132.0,pop0,1,1.0
3132.0,pop1,1,0.0
3132.0,pop2,1,0.0
3132.0,pop3,1,0.0
3132.0,pop4,1,0.0
3132.0,pop5,1,0.0
3132.0,pop6,1,0.0
3132.0,pop7,1,0.0
3132.0,pop8,1,0.0
3132.0,pop9,1,0.0
3132.0,pop10,1,1.0
3138.0,pop0,1,0.0
3138.0,pop1,1,1.0
3138.0,pop2,1,0.0
3138.0,pop3,1,0.0
3138.0,pop4,1,0.0
3138.0,pop5,1,0.0
3138.0,pop6,1,0.0
3138.0,pop7,1,0.0
3138.0,pop8,1,0.0
3138.0,pop9,1,0.0
3138.0,pop10,1,0.0
3144.0,pop0,1,1.0
3144.0,pop1,1,0.0
3144.0,pop2,1,0.0
3144.0,pop3,1,0.0
3144.0,pop4,1,0.0
3144.0,pop5,1,0.0
3144.0,pop6,1,0.0
3144.0,pop7,1,0.0
3144.0,pop8,1,0.0
3144.0,pop9,1,0.0
3144.0,pop10,1,1.0
3150.0,pop0,1,0.0
3150.0,pop1,1,1.0
3150.0,pop2,1,0.0
3150.0,pop3,1,0.0
3150.0,pop4,1,0.0
3150.0,pop5,1,0.0
3150.0,pop6,1,0.0
3150.0,pop7,1,0.0
3150.0,pop8,1,0.0
3150.0,pop9,1,0.0
3150.0,pop10,1,0.0
3156.0,pop0,1,1.0
3156.0,pop1,1,1.0
3156.0,pop2,1,0.0
3156.0,pop3,1,0.0
3156.0,pop4,1,0.0
3156.0,pop5,1,0.0
3156.0,pop6,1,0.0
3156.0,pop7,1,0.0
3156.0,pop8,1,0.0
3156.0,pop9,1,0.0
3156.0,pop10,1,1.0
3162.0,pop0,1,1.0
3162.0,pop1,1,0.0
3162.0,pop2,1,0.0
3162.0,pop3,1,0.0
3162.0,pop4,1,0.0
3162.0,pop5,1,0.0
3162.0,pop6,1,0.0
3162.0,pop7,1,0.0
3162.0,pop8,1,0.0
3162.0,pop9,1,0.0
3162.0,pop10,1,1.0
3168.0,pop0,1,0.0
3168.0,pop1,1,1.0
3168.0,pop2,1,0.0
3168.0,pop3,1,0.0
3168.0,pop4,1,0.0
3168.0,pop5,1,0.0
3168.0,pop6,1,0.0
3168.0,pop7,1,0.0
3168.0,pop8,1,0.0
3168.0,pop9,1,0.0
3168.0,pop10,1,0.0
3174.0,pop0,1,1.0
3174.0,pop1,1,0.0
3174.0,pop2,1,0.0
3174.0,pop3,1,0.0
3174.0,pop4,1,0.0
3174.0,pop5,1,0.0
3174.0,pop6,1,0.0
3174.0,pop7,1,0.0
3174.0,pop8,1,0.0
3174.0,pop9,1,0.0
3174.0,pop10,1,1.0
3180.0,pop0,1,0.0
3180.0,pop1,1,1.0
3180.0,pop2,1,0.0
3180.0,pop3,1,0.0
3180.0,pop4,1,0.0
3180.0,pop5,1,0.0
3180.0,pop6,1,0.0
3180.0,pop7,1,0.0
3180.0,pop8,1,0.0
3180.0,pop9,1,0.0
3180.0,pop10,1,0.0
3186.0,pop0,1,1.0
3186.0,pop1,1,1.0
3186.0,pop2,1,0.0
3186.0,pop3,1,0.0
3186.0,pop4,1,0.0
3186.0,pop5,1,0.0
3186.0,pop6,1,0.0
3186.0,pop7,1,0.0
3186.0,pop8,1,0.0
3186.0,pop9,1,0.0
3186.0,pop10,1,1.0
3192.0,pop0,1,1.0
3192.0,pop1,1,0.0
3192.0,pop2,1,0.0
3192.0,pop3,1,0.0
3192.0,pop4,1,0.0
3192.0,pop5,1,0.0
3192.0,pop6,1,0.0
3192.0,pop7,1,0.0
3192.0,pop8,1,0.0
3192.0,pop9,1,0.0
3192.0,pop10,1,1.0
3198.0,pop0,1,0.0
3198.0,pop1,1,1.0
3198.0,pop2,1,0.0
3198.0,pop3,1,0.0
3198.0,pop4,1,0.0
3198.0,pop5,1,0.0
3198.0,pop6,1,0.0
3198.0,pop7,1,0.0
3198.0,pop8,1,0.0
3198.0,pop9,1,0.0
3198.0,pop10,1,0.0
3204.0,pop0,1,1.0
3204.0,pop1,1,0.0
3204.0,pop2,1,0.0
3204.0,pop3,1,0.0
3204.0,pop4,1,0.0
3204.0,pop5,1,0.0
3204.0,pop6,1,0.0
3204.0,pop7,1,0.0
3204.0,pop8,1,0.0
3204.0,pop9,1,0.0
3204.0,pop10,1,1.0
3210.0,pop0,1,0.0
3210.0,pop1,1,1.0
3210.0,pop2,1,0.0
3210.0,pop3,1,0.0
3210.0,pop4,1,0.0
3210.0,pop5,1,0.0
3210.0,pop6,1,0.0
3210.0,pop7,1,0.0
3210.0,pop8,1,0.0
3210.0,pop9,1,0.0
3210.0,pop10,1,0.0
3216.0,pop0,1,1.0
3216.0,pop1,1,1.0
3216.0,pop2,1,0.0
3216.0,pop3,1,0.0
3216.0,pop4,1,0.0
3216.0,pop5,1,0.0
3216.0,pop6,1,0.0
3216.0,pop7,1,0.0
3216.0,pop8,1,0.0
3216.0,pop9,1,0.0
3216.0,pop10,1,1.0
3222.0,pop0,1,1.0
3222.0,pop1,1,0.0
3222.0,pop2,1,0.0
3222.0,pop3,1,0.0
3222.0,pop4,1,0.0
3222.0,pop5,1,0.0
3222.0,pop6,1,0.0
3222.0,pop7,1,0.0
3222.0,pop8,1,0.0
3222.0,pop9,1,0.0
3222.0,pop10,1,1.0
3228.0,pop0,1,0.0
3228.0,pop1,1,1.0
3228.0,pop2,1,0.0
3228.0,pop3,1,0.0
3228.0,pop4,1,0.0
3228.0,pop5,1,0.0
3228.0,pop6,1,0.0
3228.0,pop7,1,0.0
3228.0,pop8,1,0.0
3228.0,pop9,1,0.0
3228.0,pop10,1,0.0
3234.0,pop0,1,1.0
3234.0,pop1,1,0.0
3234.0,pop2,1,0.0
3234.0,pop3,1,0.0
3234.0,pop4,1,0.0
3234.0,pop5,1,0.0
3234.0,pop6,1,0.0
3234.0,pop7,1,0.0
3234.0,pop8,1,0.0
3234.0,pop9,1,0.0
3234.0,pop10,1,1.0
3240.0,pop0,1,0.0
3240.0,pop1,1,1.0
3240.0,pop2,1,0.0
3240.0,pop3,1,0.0
3240.0,pop4,1,0.0
3240.0,pop5,1,0.0
3240.0,pop6,1,0.0
3240.0,pop7,1,0.0
3240.0,pop8,1,0.0
3240.0,pop9,1,0.0
3240.0,pop10,1,0.0
3246.0,pop0,1,1.0
3246.0,pop1,1,1.0
3246.0,pop2,1,0.0
3246.0,pop3,1,0.0
3246.0,pop4,1,0.0
3246.0,pop5,1,0.0
3246.0,pop6,1,0.0
3246.0,pop7,1,0.0
3246.0,pop8,1,0.0
3246.0,pop9,1,0.0
3246.0,pop10,1,1.0
3252.0,pop0,1,1.0
3252.0,pop1,1,0.0
3252.0,pop2,1,0.0
3252.0,pop3,1,0.0
3252.0,pop4,1,0.0
3252.0,pop5,1,0.0
3252.0,pop6,1,0.0
3252.0,pop7,1,0.0
3252.0,pop8,1,0.0
3252.0,pop9,1,0.0
3252.0,pop10,1,1.0
3258.0,pop0,1,0.0
3258.0,pop1,1,1.0
3258.0,pop2,1,0.0
3258.0,pop3,1,0.0
3258.0,pop4,1,0.0
3258.0,pop5,1,0.0
3258.0,pop6,1,0.0
3258.0,pop7,1,0.0
3258.0,pop8,1,0.0
3258.0,pop9,1,0.0
3258.0,pop10,1,0.0
3264.0,pop0,1,1.0
3264.0,pop1,1,0.0
3264.0,pop2,1,0.0
3264.0,pop3,1,0.0
3264.0,pop4,1,0.0
3264.0,pop5,1,0.0
3264.0,pop6,1,0.0
3264.0,pop7,1,0.0
3264.0,pop8,1,0.0
3264.0,pop9,1,0.0
3264.0,pop10,1,1.0
3270.0,pop0,1,0.0
3270.0,pop1,1,1.0
3270.0,pop2,1,0.0
3270.0,pop3,1,0.0
3270.0,pop4,1,0.0
3270.0,pop5,1,0.0
3270.0,pop6,1,0.0
3270.0,pop7,1,0.0
3270.0,pop8,1,0.0
3270.0,pop9,1,0.0
3270.0,pop10,1,0.0
3276.0,pop0,1,1.0
3276.0,pop1,1,1.0
3276.0,pop2,1,0.0
3276.0,pop3,1,0.0
3276.0,pop4,1,0.0
3276.0,pop5,1,0.0
3276.0,pop6,1,0.0
3276.0,pop7,1,0.0
3276.0,pop8,1,0.0
3276.0,pop9,1,0.0
3276.0,pop10,1,1.0
3282.0,pop0,1,1.0
3282.0,pop1,1,0.0
3282.0,pop2,1,0.0
3282.0,pop3,1,0.0
3282.0,pop4,1,0.0
3282.0,pop5,1,0.0
3282.0,pop6,1,0.0
3282.0,pop7,1,0.0
3282.0,pop8,1,0.0
3282.0,pop9,1,0.0
3282.0,pop10,1,1.0
3288.0,pop0,1,0.0
3288.0,pop1,1,1.0
3288.0,pop2,1,0.0
3288.0,pop3,1,0.0
3288.0,pop4,1,0.0
3288.0,pop5,1,0.0
3288.0,pop6,1,0.0
3288.0,pop7,1,0.0
3288.0,pop8,1,0.0
3288.0,pop9,1,0.0
3288.0,pop10,1,0.0
3294.0,pop0,1,1.0
3294.0,pop1,1,0.0
3294.0,pop2,1,0.0
3294.0,pop3,1,0.0
3294.0,pop4,1,0.0
3294.0,pop5,1,0.0
3294.0,pop6,1,0.0
3294.0,pop7,1,0.0
3294.0,pop8,1,0.0
3294.0,pop9,1,0.0
3294.0,pop10,1,1.0
3300.0,pop0,1,0.0
3300.0,pop1,1,1.0
3300.0,pop2,1,0.0
3300.0,pop3,1,0.0
3300.0,pop4,1,0.0
3300.0,pop5,1,0.0
3300.0,pop6,1,0.0
3300.0,pop7,1,0.0
3300.0,pop8,1,0.0
3300.0,pop9,1,0.0
3300.0,pop10,1,0.0
3306.0,pop0,1,1.0
3306.0,pop1,1,1.0
3306.0,pop2,1,0.0
3306.0,pop3,1,0.0
3306.0,pop4,1,0.0
3306.0,pop5,1,0.0
3306.0,pop6,1,0.0
3306.0,pop7,1,0.0
3306.0,pop8,1,0.0
3306.0,pop9,1,0.0
3306.0,pop10,1,1.0
3312.0,pop0,1,1.0
3312.0,pop1,1,0.0
3312.0,pop2,1,0.0
3312.0,pop3,1,0.0
3312.0,pop4,1,0.0
3312.0,pop5,1,0.0
3312.0,pop6,1,0.0
3312.0,pop7,1,0.0
3312.0,pop8,1,0.0
3312.0,pop9,1,0.0
3312.0,pop10,1,1.0
3318.0,pop0,1,0.0
3318.0,pop1,1,1.0
3318.0,pop2,1,0.0
3318.0,pop3,1,0.0
3318.0,pop4,1,0.0
3318.0,pop5,1,0.0
3318.0,pop6,1,0.0
3318.0,pop7,1,0.0
3318.0,pop8,1,0.0
3318.0,pop9,1,0.0
3318.0,pop10,1,0.0
3324.0,pop0,1,1.0
3324.0,pop1,1,0.0
3324.0,pop2,1,0.0
3324.0,pop3,1,0.0
3324.0,pop4,1,0.0
3324.0,pop5,1,0.0
3324.0,pop6,1,0.0
3324.0,pop7,1,0.0
3324.0,pop8,1,0.0
3324.0,pop9,1,0.0
3324.0,pop10,1,1.0
3330.0,pop0,1,0.0
3330.0,pop1,1,1.0
3330.0,pop2,1,0.0
3330.0,pop3,1,0.0
3330.0,pop4,1,0.0
3330.0,pop5,1,0.0
3330.0,pop6,1,0.0
3330.0,pop7,1,0.0
3330.0,pop8,1,0.0
3330.0,pop9,1,0.0
3330.0,pop10,1,0.0
3336.0,pop0,1,1.0
3336.0,pop1,1,1.0
3336.0,pop2,1,0.0
3336.0,pop3,1,0.0
3336.0,pop4,1,0.0
3336.0,pop5,1,0.0
3336.0,pop6,1,0.0
3336.0,pop7,1,0.0
3336.0,pop8,1,0.0
3336.0,pop9,1,0.0
3336.0,pop10,1,1.0
3342.0,pop0,1,1.0
3342.0,pop1,1,0.0
3342.0,pop2,1,0.0
3342.0,pop3,1,0.0
3342.0,pop4,1,0.0
3342.0,pop5,1,0.0
3342.0,pop6,1,0.0
3342.0,pop7,1,0.0
3342.0,pop8,1,0.0
3342.0,pop9,1,0.0
3342.0,pop10,1,1.0
3348.0,pop0,1,0.0
3348.0,pop1,1,1.0
3348.0,pop2,1,0.0
3348.0,pop3,1,0.0
3348.0,pop4,1,0.0
3348.0,pop5,1,0.0
3348.0,pop6,1,0.0
3348.0,pop7,1,0.0
3348.0,pop8,1,0.0
3348.0,pop9,1,0.0
3348.0,pop10,1,0.0
3354.0,pop0,1,1.0
3354.0,pop1,1,0.0
3354.0,pop2,1,0.0
3354.0,pop3,1,0.0
3354.0,pop4,1,0.0
3354.0,pop5,1,0.0
3354.0,pop6,1,0.0
3354.0,pop7,1,0.0
3354.0,pop8,1,0.0
3354.0,pop9,1,0.0
3354.0,pop10,1,1.0
3360.0,pop0,1,0.0
3360.0,pop1,1,1.0
3360.0,pop2,1,0.0
3360.0,pop3,1,0.0
3360.0,pop4,1,0.0
3360.0,pop5,1,0.0
3360.0,pop6,1,0.0
3360.0,pop7,1,0.0
3360.0,pop8,1,0.0
3360.0,pop9,1,0.0
3360.0,pop10,1,0.0
3366.0,pop0,1,1.0
3366.0,pop1,1,1.0
3366.0,pop2,1,0.0
3366.0,pop3,1,0.0
3366.0,pop4,1,0.0
3366.0,pop5,1,0.0
3366.0,pop6,1,0.0
3366.0,pop7,1,0.0
3366.0,pop8,1,0.0
3366.0,pop9,1,0.0
3366.0,pop10,1,1.0
3372.0,pop0,1,1.0
3372.0,pop1,1,0.0
3372.0,pop2,1,0.0
3372.0,pop3,1,0.0
3372.0,pop4,1,0.0
3372.0,pop5,1,0.0
3372.0,pop6,1,0.0
3372.0,pop7,1,0.0
3372.0,pop8,1,0.0
3372.0,pop9,1,0.0
3372.0,pop10,1,1.0
3378.0,pop0,1,0.0
3378.0,pop1,1,1.0
3378.0,pop2,1,0.0
3378.0,pop3,1,0.0
3378.0,pop4,1,0.0
3378.0,pop5,1,0.0
3378.0,pop6,1,0.0
3378.0,pop7,1,0.0
3378.0,pop8,1,0.0
3378.0,pop9,1,0.0
3378.0,pop10,1,0.0
3384.0,pop0,1,1.0
3384.0,pop1,1,0.0
3384.0,pop2,1,0.0
3384.0,pop3,1,0.0
3384.0,pop4,1,0.0
3384.0,pop5,1,0.0
3384.0,pop6,1,0.0
3384.0,pop7,1,0.0
3384.0,pop8,1,0.0
3384.0,pop9,1,0.0
3384.0,pop10,1,1.0
3390.0,pop0,1,0.0
3390.0,pop1,1,1.0
3390.0,pop2,1,0.0
3390.0,pop3,1,0.0
3390.0,pop4,1,0.0
3390.0,pop5,1,0.0
3390.0,pop6,1,0.0
3390.0,pop7,1,0.0
3390.0,pop8,1,0.0
3390.0,pop9,1,0.0
3390.0,pop10,1,0.0
3396.0,pop0,1,1.0
3396.0,pop1,1,1.0
3396.0,pop2,1,0.0
3396.0,pop3,1,0.0
3396.0,pop4,1,0.0
3396.0,pop5,1,0.0
3396.0,pop6,1,0.0
3396.0,pop7,1,0.0
3396.0,pop8,1,0.0
3396.0,pop9,1,0.0
3396.0,pop10,1,1.0
3402.0,pop0,1,1.0
3402.0,pop1,1,0.0
3402.0,pop2,1,0.0
3402.0,pop3,1,0.0
3402.0,pop4,1,0.0
3402.0,pop5,1,0.0
3402.0,pop6,1,0.0
3402.0,pop7,1,0.0
3402.0,pop8,1,0.0
3402.0,pop9,1,0.0
3402.0,pop10,1,1.0
3408.0,pop0,1,0.0
3408.0,pop1,1,1.0
3408.0,pop2,1,0.0
3408.0,pop3,1,0.0
3408.0,pop4,1,0.0
3408.0,pop5,1,0.0
3408.0,pop6,1,0.0
3408.0,pop7,1,0.0
3408.0,pop8,1,0.0
3408.0,pop9,1,0.0
3408.0,pop10,1,0.0
3414.0,pop0,1,1.0
3414.0,pop1,1,0.0
3414.0,pop2,1,0.0
3414.0,pop3,1,0.0
3414.0,pop4,1,0.0
3414.0,pop5,1,0.0
3414.0,pop6,1,0.0
3414.0,pop7,1,0.0
3414.0,pop8,1,0.0
3414.0,pop9,1,0.0
3414.0,pop10,1,1.0
3420.0,pop0,1,0.0
3420.0,pop1,1,1.0
3420.0,pop2,1,0.0
3420.0,pop3,1,0.0
3420.0,pop4,1,0.0
3420.0,pop5,1,0.0
3420.0,pop6,1,0.0
3420.0,pop7,1,0.0
3420.0,pop8,1,0.0
3420.0,pop9,1,0.0
3420.0,pop10,1,0.0
3426.0,pop0,1,1.0
3426.0,pop1,1,1.0
3426.0,pop2,1,0.0
3426.0,pop3,1,0.0
3426.0,pop4,1,0.0
3426.0,pop5,1,0.0
3426.0,pop6,1,0.0
3426.0,pop7,1,0.0
3426.0,pop8,1,0.0
3426.0,pop9,1,0.0
3426.0,pop10,1,1.0
3432.0,pop0,1,1.0
3432.0,pop1,1,0.0
3432.0,pop2,1,0.0
3432.0,pop3,1,0.0
3432.0,pop4,1,0.0
3432.0,pop5,1,0.0
3432.0,pop6,1,0.0
3432.0,pop7,1,0.0
3432.0,pop8,1,0.0
3432.0,pop9,1,0.0
3432.0,pop10,1,1.0
3438.0,pop0,1,0.0
3438.0,pop1,1,1.0
3438.0,pop2,1,0.0
3438.0,pop3,1,0.0
3438.0,pop4,1,0.0
3438.0,pop5,1,0.0
3438.0,pop6,1,0.0
3438.0,pop7,1,0.0
3438.0,pop8,1,0.0
3438.0,pop9,1,0.0
3438.0,pop10,1,0.0
3444.0,pop0,1,1.0
3444.0,pop1,1,0.0
3444.0,pop2,1,0.0
3444.0,pop3,1,0.0
3444.0,pop4,1,0.0
3444.0,pop5,1,0.0
3444.0,pop6,1,0.0
3444.0,pop7,1,0.0
3444.0,pop8,1,0.0
3444.0,pop9,1,0.0
3444.0,pop10,1,1.0
3450.0,pop0,1,0.0
3450.0,pop1,1,1.0
3450.0,pop2,1,0.0
3450.0,pop3,1,0.0
3450.0,pop4,1,0.0
3450.0,pop5,1,0.0
3450.0,pop6,1,0.0
3450.0,pop7,1,0.0
3450.0,pop8,1,0.0
3450.0,pop9,1,0.0
3450.0,pop10,1,0.0
3456.0,pop0,1,1.0
3456.0,pop1,1,1.0
3456.0,pop2,1,0.0
3456.0,pop3,1,0.0
3456.0,pop4,1,0.0
3456.0,pop5,1,0.0
3456.0,pop6,1,0.0
3456.0,pop7,1,0.0
3456.0,pop8,1,0.0
3456.0,pop9,1,0.0
3456.0,pop10,1,1.0
3462.0,pop0,1,1.0
3462.0,pop1,1,0.0
3462.0,pop2,1,0.0
3462.0,pop3,1,0.0
3462.0,pop4,1,0.0
3462.0,pop5,1,0.0
3462.0,pop6,1,0.0
3462.0,pop7,1,0.0
3462.0,pop8,1,0.0
3462.0,pop9,1,0.0
3462.0,pop10,1,1.0
3468.0,pop0,1,0.0
3468.0,pop1,1,1.0
3468.0,pop2,1,0.0
3468.0,pop3,1,0.0
3468.0,pop4,1,0.0
3468.0,pop5,1,0.0
3468.0,pop6,1,0.0
3468.0,pop7,1,0.0
3468.0,pop8,1,0.0
3468.0,pop9,1,0.0
3468.0,pop10,1,0.0
3474.0,pop0,1,1.0
3474.0,pop1,1,0.0
3474.0,pop2,1,0.0
3474.0,pop3,1,0.0
3474.0,pop4,1,0.0
3474.0,pop5,1,0.0
3474.0,pop6,1,0.0
3474.0,pop7,1,0.0
3474.0,pop8,1,0.0
3474.0,pop9,1,0.0
3474.0,pop10,1,1.0
3480.0,pop0,1,0.0
3480.0,pop1,1,1.0
3480.0,pop2,1,0.0
3480.0,pop3,1,0.0
3480.0,pop4,1,0.0
3480.0,pop5,1,0.0
3480.0,pop6,1,0.0
3480.0,pop7,1,0.0
3480.0,pop8,1,0.0
3480.0,pop9,1,0.0
3480.0,pop10,1,0.0
3486.0,pop0,1,1.0
3486.0,pop1,1,1.0
3486.0,pop2,1,0.0
3486.0,pop3,1,0.0
3486.0,pop4,1,0.0
3486.0,pop5,1,0.0
3486.0,pop6,1,0.0
3486.0,pop7,1,0.0
3486.0,pop8,1,0.0
3486.0,pop9,1,0.0
3486.0,pop10,1,1.0
3492.0,pop0,1,1.0
3492.0,pop1,1,0.0
3492.0,pop2,1,0.0
3492.0,pop3,1,0.0
3492.0,pop4,1,0.0
3492.0,pop5,1,0.0
3492.0,pop6,1,0.0
3492.0,pop7,1,0.0
3492.0,pop8,1,0.0
3492.0,pop9,1,0.0
3492.0,pop10,1,1.0
3498.0,pop0,1,0.0
3498.0,pop1,1,1.0
3498.0,pop2,1,0.0
3498.0,pop3,1,0.0
3498.0,pop4,1,0.0
3498.0,pop5,1,0.0
3498.0,pop6,1,0.0
3498.0,pop7,1,0.0
3498.0,pop8,1,0.0
3498.0,pop9,1,0.0
3498.0,pop10,1,0.0
3504.0,pop0,1,1.0
3504.0,pop1,1,0.0
3504.0,pop2,1,0.0
3504.0,pop3,1,0.0
3504.0,pop4,1,0.0
3504.0,pop5,1,0.0
3504.0,pop6,1,0.0
3504.0,pop7,1,0.0
3504.0,pop8,1,0.0
3504.0,pop9,1,0.0
3504.0,pop10,1,1.0
3510.0,pop0,1,0.0
3510.0,pop1,1,1.0
3510.0,pop2,1,0.0
3510.0,pop3,1,0.0
3510.0,pop4,1,0.0
3510.0,pop5,1,0.0
3510.0,pop6,1,0.0
3510.0,pop7,1,0.0
3510.0,pop8,1,0.0
3510.0,pop9,1,0.0
3510.0,pop10,1,0.0
3516.0,pop0,1,1.0
3516.0,pop1,1,1.0
3516.0,pop2,1,0.0
3516.0,pop3,1,0.0
3516.0,pop4,1,0.0
3516.0,pop5,1,0.0
3516.0,pop6,1,0.0
3516.0,pop7,1,0.0
3516.0,pop8,1,0.0
3516.0,pop9,1,0.0
3516.0,pop10,1,1.0
3522.0,pop0,1,1.0
3522.0,pop1,1,0.0
3522.0,pop2,1,0.0
3522.0,pop3,1,0.0
3522.0,pop4,1,0.0
3522.0,pop5,1,0.0
3522.0,pop6,1,0.0
3522.0,pop7,1,0.0
3522.0,pop8,1,0.0
3522.0,pop9,1,0.0
3522.0,pop10,1,1.0
3528.0,pop0,1,0.0
3528.0,pop1,1,1.0
3528.0,pop2,1,0.0
3528.0,pop3,1,0.0
3528.0,pop4,1,0.0
3528.0,pop5,1,0.0
3528.0,pop6,1,0.0
3528.0,pop7,1,0.0
3528.0,pop8,1,0.0
3528.0,pop9,1,0.0
3528.0,pop10,1,0.0
3534.0,pop0,1,1.0
3534.0,pop1,1,0.0
3534.0,pop2,1,0.0
3534.0,pop3,1,0.0
3534.0,pop4,1,0.0
3534.0,pop5,1,0.0
3534.0,pop6,1,0.0
3534.0,pop7,1,0.0
3534.0,pop8,1,0.0
3534.0,pop9,1,0.0
3534.0,pop10,1,1.0
3540.0,pop0,1,0.0
3540.0,pop1,1,1.0
3540.0,pop2,1,0.0
3540.0,pop3,1,0.0
3540.0,pop4,1,0.0
3540.0,pop5,1,0.0
3540.0,pop6,1,0.0
3540.0,pop7,1,0.0
3540.0,pop8,1,0.0
3540.0,pop9,1,0.0
3540.0,pop10,1,0.0
3546.0,pop0,1,1.0
3546.0,pop1,1,1.0
3546.0,pop2,1,0.0
3546.0,pop3,1,0.0
3546.0,pop4,1,0.0
3546.0,pop5,1,0.0
3546.0,pop6,1,0.0
3546.0,pop7,1,0.0
3546.0,pop8,1,0.0
3546.0,pop9,1,0.0
3546.0,pop10,1,1.0
3552.0,pop0,1,1.0
3552.0,pop1,1,0.0
3552.0,pop2,1,0.0
